<Node object at 0x2ad870b07590: '0.549' (None)>,1
<Node object at 0x2ad892cb85d0: '0.858' (None)>,1
<Node object at 0x2ad892858750: '0.000' (None)>,4
<Node object at 0x2ad83f19a650: '0.889' (None)>,1
<Node object at 0x2ad891ade750: '0.000' (None)>,6
<Node object at 0x2ad87590f790: '0.931' (None)>,1
<Node object at 0x2ad892bc07d0: '0.897' (None)>,1
<Node object at 0x2ad845071810: '0.771' (None)>,1
<Node object at 0x2ad8777b5910: '0.923' (None)>,3
<Node object at 0x2ad8733489d0: '0.783' (None)>,4
<Node object at 0x2ad86ee79a10: '0.000' (None)>,32
<Node object at 0x2ad87440cad0: '0.863' (None)>,1
<Node object at 0x2ad8717bdb10: '0.418' (None)>,1
<Node object at 0x2ad877d1fb90: '0.327' (None)>,1
<Node object at 0x2ad872150bd0: '0.741' (None)>,1
<Node object at 0x2ad841081c10: '0.353' (None)>,1
<Node object at 0x2ad872d32c50: '0.852' (None)>,1
<Node object at 0x2ad8735d3cd0: '0.509' (None)>,2
<Node object at 0x2ad8441c5d10: '0.862' (None)>,2
<Node object at 0x2ad87ab78ad0: '0.855' (None)>,3
<Node object at 0x2ad8322f0a10: '0.573' (None)>,155
<Node object at 0x2ad83e227d90: '0.560' (None)>,2
<Node object at 0x2ad86ee89e10: '0.855' (None)>,32
<Node object at 0x2ad85213ae50: '0.000' (None)>,1
<Node object at 0x2ad8729c8d90: '0.788' (None)>,2
<Node object at 0x2ad8931ebad0: '0.855' (None)>,2
<Node object at 0x2ad86f69ced0: '0.589' (None)>,2
<Node object at 0x2ad8596ba7d0: '0.915' (None)>,1
<Node object at 0x2ad8777961d0: '0.000' (None)>,3
<Node object at 0x2ad8406aff90: '0.064' (None)>,38
<Node object at 0x2ad871407fd0: '0.768' (None)>,2
<Node object at 0x2ad8760c3050: '0.777' (None)>,82
<Node object at 0x2ad8408f4090: '0.779' (None)>,13
<Node object at 0x2ad86ddd63d0: '0.000' (None)>,448
<Node object at 0x2ad874056110: '0.406' (None)>,1
<Node object at 0x2ad89214de50: '0.863' (None)>,1
<Node object at 0x2ad840097690: '0.758' (None)>,1
<Node object at 0x2ad875b65290: '0.742' (None)>,1
<Node object at 0x2ad892f4b250: '0.834' (None)>,2
<Node object at 0x2ad874ae8250: '0.891' (None)>,14
<Node object at 0x2ad83233c6d0: '0.209' (None)>,155
<Node object at 0x2ad877b0f350: '0.000' (None)>,5
<Node object at 0x2ad86eb7ca10: '0.848' (None)>,32
<Node object at 0x2ad86fa40390: '0.088' (None)>,1
<Node object at 0x2ad8384f13d0: '0.557' (None)>,1
<Node object at 0x2ad892cddd50: '0.875' (None)>,1
<Node object at 0x2ad8748e6510: '0.837' (None)>,1
<Node object at 0x2ad85a3fcb10: '0.622' (None)>,1
<Node object at 0x2ad877dc2050: '0.808' (None)>,2
<Node object at 0x2ad892148590: '0.880' (None)>,1
<Node object at 0x2ad870b0c290: '0.840' (None)>,1
<Node object at 0x2ad83caf95d0: '0.129' (None)>,1
<Node object at 0x2ad87462a610: '0.830' (None)>,3
<Node object at 0x2ad877945690: '0.689' (None)>,1
<Node object at 0x2ad8745f0250: '0.795' (None)>,3
<Node object at 0x2ad83ec0c690: '0.000' (None)>,1
<Node object at 0x2ad87183d6d0: '0.655' (None)>,1
<Node object at 0x2ad8922ee710: '0.000' (None)>,4
<Node object at 0x2ad85a3fc150: '0.892' (None)>,1
<Node object at 0x2ad871dd0790: '0.330' (None)>,17
<Node object at 0x2ad83fa00650: '0.831' (None)>,4
<Node object at 0x2ad83e9b2810: '0.663' (None)>,127
<Node object at 0x2ad878063850: '0.854' (None)>,11
<Node object at 0x2ad840a94890: '0.780' (None)>,1
<Node object at 0x2ad892bc58d0: '0.000' (None)>,1
<Node object at 0x2ad8732a7950: '0.874' (None)>,14
<Node object at 0x2ad892ad8990: '0.874' (None)>,4
<Node object at 0x2ad874be3e10: '0.803' (None)>,1
<Node object at 0x2ad8960899d0: '0.865' (None)>,1
<Node object at 0x2ad8406baa10: '0.730' (None)>,38
<Node object at 0x2ad87556ba50: '0.000' (None)>,7
<Node object at 0x2ad85a39b890: '0.833' (None)>,1
<Node object at 0x2ad84081ca90: '0.256' (None)>,13
<Node object at 0x2ad83f64dad0: '0.787' (None)>,6
<Node object at 0x2ad8931dc550: '0.915' (None)>,2
<Node object at 0x2ad8778c2b90: '0.919' (None)>,1
<Node object at 0x2ad874411bd0: '0.762' (None)>,1
<Node object at 0x2ad8521af050: '0.947' (None)>,1
<Node object at 0x2ad86eec2c10: '0.734' (None)>,7
<Node object at 0x2ad870073c50: '0.933' (None)>,2
<Node object at 0x2ad891924c90: '0.000' (None)>,6
<Node object at 0x2ad871dd5cd0: '0.000' (None)>,17
<Node object at 0x2ad8748c4b50: '0.000' (None)>,1
<Node object at 0x2ad845b68d90: '0.873' (None)>,1
<Node object at 0x2ad83cb19dd0: '0.853' (None)>,153
<Node object at 0x2ad85a3cae10: '0.881' (None)>,1
<Node object at 0x2ad86fa44510: '0.763' (None)>,1
<Node object at 0x2ad872edded0: '0.000' (None)>,21
<Node object at 0x2ad87003ff50: '0.735' (None)>,10
<Node object at 0x2ad872412c90: '0.871' (None)>,1
<Node object at 0x2ad891ff0f90: '0.056' (None)>,1
<Node object at 0x2ad841035090: '0.826' (None)>,1
<Node object at 0x2ad872ee60d0: '0.865' (None)>,6
<Node object at 0x2ad872f07550: '0.861' (None)>,6
<Node object at 0x2ad871d1e310: '0.882' (None)>,219
<Node object at 0x2ad84072a1d0: '0.873' (None)>,2
<Node object at 0x2ad87441f310: '1.000' (None)>,1
<Node object at 0x2ad840750350: '0.676' (None)>,1
<Node object at 0x2ad873301390: '0.745' (None)>,4
<Node object at 0x2ad85a3323d0: '0.000' (None)>,1
<Node object at 0x2ad872694450: '0.772' (None)>,1
<Node object at 0x2ad871a764d0: '0.782' (None)>,3
<Node object at 0x2ad840527510: '0.863' (None)>,46
<Node object at 0x2ad86ebcb290: '0.000' (None)>,32
<Node object at 0x2ad871f18b90: '0.911' (None)>,2
<Node object at 0x2ad877b4e250: '0.855' (None)>,4
<Node object at 0x2ad873b09590: '0.000' (None)>,1
<Node object at 0x2ad87233a5d0: '0.877' (None)>,1
<Node object at 0x2ad87b86d550: '0.909' (None)>,1
<Node object at 0x2ad8463a9950: '0.402' (None)>,1
<Node object at 0x2ad83e09c650: '0.797' (None)>,1
<Node object at 0x2ad87174d690: '0.617' (None)>,1
<Node object at 0x2ad84102f710: '0.065' (None)>,1
<Node object at 0x2ad8520e8cd0: '0.772' (None)>,1
<Node object at 0x2ad85a332450: '0.891' (None)>,1
<Node object at 0x2ad894c99810: '0.757' (None)>,1
<Node object at 0x2ad83f3b6210: '0.829' (None)>,2
<Node object at 0x2ad8463a4850: '0.753' (None)>,1
<Node object at 0x2ad871dd5890: '0.438' (None)>,17
<Node object at 0x2ad85a3b7910: '0.547' (None)>,1
<Node object at 0x2ad83e082250: '0.000' (None)>,1
<Node object at 0x2ad878a68950: '0.763' (None)>,1
<Node object at 0x2ad876799990: '0.871' (None)>,1
<Node object at 0x2ad872efba10: '0.865' (None)>,6
<Node object at 0x2ad840f5da90: '0.453' (None)>,4
<Node object at 0x2ad87268ead0: '0.794' (None)>,1
<Node object at 0x2ad86d93fb10: '0.000' (None)>,448
<Node object at 0x2ad871f18c10: '0.786' (None)>,2
<Node object at 0x2ad877eeb710: '0.758' (None)>,1
<Node object at 0x2ad86f7e6490: '0.000' (None)>,405
<Node object at 0x2ad876dc7d10: '0.000' (None)>,1
<Node object at 0x2ad87b23cbd0: '0.090' (None)>,1
<Node object at 0x2ad87005add0: '0.739' (None)>,3
<Node object at 0x2ad872ef27d0: '0.660' (None)>,6
<Node object at 0x2ad844a8be10: '0.851' (None)>,1
<Node object at 0x2ad87b23ce50: '0.867' (None)>,1
<Node object at 0x2ad873a2bad0: '0.814' (None)>,2
<Node object at 0x2ad8388cff10: '0.797' (None)>,5
<Node object at 0x2ad83e304210: '0.413' (None)>,1
<Node object at 0x2ad876353d50: '0.448' (None)>,2
<Node object at 0x2ad8921cb750: '0.738' (None)>,5
<Node object at 0x2ad8736e2fd0: '0.593' (None)>,2
<Node object at 0x2ad877b45050: '0.749' (None)>,1
<Node object at 0x2ad87ab78550: '1.000' (None)>,3
<Node object at 0x2ad83e9a70d0: '0.343' (None)>,134
<Node object at 0x2ad8761f4410: '0.000' (None)>,1
<Node object at 0x2ad8729cd250: '0.322' (None)>,2
<Node object at 0x2ad8521af2d0: '0.707' (None)>,1
<Node object at 0x2ad892260310: '0.839' (None)>,1
<Node object at 0x2ad877dd6910: '0.588' (None)>,1
<Node object at 0x2ad87440c550: '0.841' (None)>,1
<Node object at 0x2ad80a6b0350: '0.696' (None)>,613
<Node object at 0x2ad8463a4410: '0.097' (None)>,1
<Node object at 0x2ad8388d5450: '0.922' (None)>,1
<Node object at 0x2ad86e0b74d0: '0.750' (None)>,448
<Node object at 0x2ad8413acc10: '0.745' (None)>,2
<Node object at 0x2ad8763c92d0: '0.923' (None)>,3
<Node object at 0x2ad84674a590: '0.000' (None)>,1
<Node object at 0x2ad872e7b5d0: '0.856' (None)>,44
<Node object at 0x2ad84552c610: '0.928' (None)>,1
<Node object at 0x2ad83e20e690: '0.836' (None)>,2
<Node object at 0x2ad89193f6d0: '0.860' (None)>,6
<Node object at 0x2ad8717584d0: '0.000' (None)>,1
<Node object at 0x2ad872921750: '0.152' (None)>,3
<Node object at 0x2ad874352790: '0.185' (None)>,2
<Node object at 0x2ad83881a190: '0.871' (None)>,6
<Node object at 0x2ad8960837d0: '0.000' (None)>,1
<Node object at 0x2ad878db4810: '0.000' (None)>,1
<Node object at 0x2ad873856d50: '0.843' (None)>,2
<Node object at 0x2ad890a16890: '0.790' (None)>,1
<Node object at 0x2ad83e0478d0: '0.332' (None)>,2
<Node object at 0x2ad86f8f8910: '0.864' (None)>,405
<Node object at 0x2ad892aa9950: '0.179' (None)>,4
<Node object at 0x2ad86e7da990: '0.742' (None)>,33
<Node object at 0x2ad87320b9d0: '0.915' (None)>,14
<Node object at 0x2ad83f63ca10: '0.672' (None)>,2
<Node object at 0x2ad844c6da50: '0.939' (None)>,1
<Node object at 0x2ad873b1ea90: '0.865' (None)>,1
<Node object at 0x2ad83fc31b50: '0.860' (None)>,2
<Node object at 0x2ad872244c10: '0.704' (None)>,3
<Node object at 0x2ad83bc99f50: '0.000' (None)>,155
<Node object at 0x2ad83e0a6c90: '0.766' (None)>,1
<Node object at 0x2ad844204c50: '0.832' (None)>,2
<Node object at 0x2ad83e7a0550: '0.871' (None)>,2
<Node object at 0x2ad872f4ce10: '0.000' (None)>,1
<Node object at 0x2ad87805fed0: '0.766' (None)>,12
<Node object at 0x2ad846790f10: '0.771' (None)>,1
<Node object at 0x2ad86d3e6210: '0.607' (None)>,448
<Node object at 0x2ad871407e90: '0.648' (None)>,2
<Node object at 0x2ad8702a3fd0: '0.773' (None)>,2
<Node object at 0x2ad87c058050: '0.863' (None)>,1
<Node object at 0x2ad83e0b7090: '0.664' (None)>,1
<Node object at 0x2ad8754e80d0: '1.000' (None)>,2
<Node object at 0x2ad8444ca150: '0.913' (None)>,1
<Node object at 0x2ad8763c4c10: '0.745' (None)>,9
<Node object at 0x2ad872d5d210: '0.704' (None)>,1
<Node object at 0x2ad83e20e250: '0.761' (None)>,2
<Node object at 0x2ad89193f290: '0.803' (None)>,6
<Node object at 0x2ad8745f02d0: '0.877' (None)>,3
<Node object at 0x2ad874352350: '0.668' (None)>,8
<Node object at 0x2ad896003390: '0.000' (None)>,1
<Node object at 0x2ad8700343d0: '0.725' (None)>,171
<Node object at 0x2ad8385101d0: '0.374' (None)>,1
<Node object at 0x2ad892be5410: '0.588' (None)>,1
<Node object at 0x2ad8739a4310: '0.779' (None)>,5
<Node object at 0x2ad890a16450: '0.872' (None)>,1
<Node object at 0x2ad84d647490: '0.874' (None)>,1
<Node object at 0x2ad874b784d0: '0.880' (None)>,3
<Node object at 0x2ad86f7ecc90: '0.754' (None)>,405
<Node object at 0x2ad83f38b590: '0.747' (None)>,64
<Node object at 0x2ad8713bc5d0: '0.000' (None)>,2
<Node object at 0x2ad84496d610: '0.000' (None)>,1
<Node object at 0x2ad83fa006d0: '1.000' (None)>,4
<Node object at 0x2ad844993790: '0.794' (None)>,1
<Node object at 0x2ad8722447d0: '0.594' (None)>,5
<Node object at 0x2ad86d1a6850: '0.000' (None)>,457
<Node object at 0x2ad85a357890: '0.873' (None)>,1
<Node object at 0x2ad8408088d0: '0.451' (None)>,13
<Node object at 0x2ad859451910: '0.936' (None)>,1
<Node object at 0x2ad86f6fc810: '0.386' (None)>,2
<Node object at 0x2ad877ee5d90: '0.450' (None)>,1
<Node object at 0x2ad86eb90950: '0.998' (None)>,32
<Node object at 0x2ad852163790: '0.836' (None)>,1
<Node object at 0x2ad84d647410: '0.850' (None)>,1
<Node object at 0x2ad8921cb250: '0.130' (None)>,5
<Node object at 0x2ad870005c10: '0.864' (None)>,171
<Node object at 0x2ad879949d10: '0.788' (None)>,1
<Node object at 0x2ad8787c0cd0: '0.361' (None)>,3
<Node object at 0x2ad871e2bd90: '0.808' (None)>,15
<Node object at 0x2ad8460dcdd0: '1.000' (None)>,1
<Node object at 0x2ad86e15a2d0: '0.415' (None)>,446
<Node object at 0x2ad877d810d0: '0.630' (None)>,1
<Node object at 0x2ad877cefe90: '0.915' (None)>,1
<Node object at 0x2ad844938990: '0.842' (None)>,1
<Node object at 0x2ad875005850: '0.761' (None)>,8
<Node object at 0x2ad83f642cd0: '0.849' (None)>,10
<Node object at 0x2ad86e6f4d50: '0.824' (None)>,34
<Node object at 0x2ad86e6e9e90: '0.795' (None)>,34
<Node object at 0x2ad892aa90d0: '0.860' (None)>,4
<Node object at 0x2ad8745da110: '0.887' (None)>,3
<Node object at 0x2ad85a3b7090: '0.878' (None)>,1
<Node object at 0x2ad87000b150: '0.092' (None)>,171
<Node object at 0x2ad874c3fc90: '0.852' (None)>,1
<Node object at 0x2ad844c6d1d0: '0.750' (None)>,1
<Node object at 0x2ad873080290: '0.607' (None)>,1
<Node object at 0x2ad83e7b12d0: '0.549' (None)>,2
<Node object at 0x2ad872e62310: '0.872' (None)>,44
<Node object at 0x2ad83e213350: '0.851' (None)>,2
<Node object at 0x2ad844a90810: '0.776' (None)>,1
<Node object at 0x2ad8787daa50: '0.799' (None)>,2
<Node object at 0x2ad875af53d0: '0.000' (None)>,2
<Node object at 0x2ad873326410: '0.457' (None)>,4
<Node object at 0x2ad84d657450: '0.890' (None)>,1
<Node object at 0x2ad871d18350: '0.812' (None)>,220
<Node object at 0x2ad892ebf090: '0.852' (None)>,2
<Node object at 0x2ad8322f0d10: '0.897' (None)>,155
<Node object at 0x2ad87027d5d0: '0.893' (None)>,2
<Node object at 0x2ad877b0f250: '0.775' (None)>,5
<Node object at 0x2ad8763df650: '0.885' (None)>,7
<Node object at 0x2ad8700545d0: '0.997' (None)>,1
<Node object at 0x2ad83f642d50: '0.828' (None)>,8
<Node object at 0x2ad892aa3750: '0.933' (None)>,4
<Node object at 0x2ad86f322d90: '0.776' (None)>,2
<Node object at 0x2ad86e836810: '0.815' (None)>,1
<Node object at 0x2ad8404c0dd0: '0.490' (None)>,46
<Node object at 0x2ad82fdc6a10: '1.000' (None)>,155
<Node object at 0x2ad892a98890: '0.833' (None)>,4
<Node object at 0x2ad874416890: '0.833' (None)>,1
<Node object at 0x2ad8931dc990: '0.771' (None)>,2
<Node object at 0x2ad875c0d9d0: '0.765' (None)>,1
<Node object at 0x2ad8729bea10: '0.831' (None)>,2
<Node object at 0x2ad83c96fa50: '1.000' (None)>,155
<Node object at 0x2ad8388a0a90: '0.849' (None)>,5
<Node object at 0x2ad8719d1ad0: '0.790' (None)>,224
<Node object at 0x2ad870482b10: '0.894' (None)>,1
<Node object at 0x2ad844233b50: '0.731' (None)>,1
<Node object at 0x2ad83e7401d0: '0.878' (None)>,143
<Node object at 0x2ad8740c6c10: '0.624' (None)>,1
<Node object at 0x2ad86d3f7c50: '0.818' (None)>,448
<Node object at 0x2ad876359cd0: '0.755' (None)>,2
<Node object at 0x2ad83be021d0: '0.791' (None)>,155
<Node object at 0x2ad83d4ccd50: '0.865' (None)>,1
<Node object at 0x2ad86f91ddd0: '0.627' (None)>,181
<Node object at 0x2ad87b230e90: '0.813' (None)>,1
<Node object at 0x2ad83f161ed0: '0.828' (None)>,72
<Node object at 0x2ad875f12f10: '0.781' (None)>,1
<Node object at 0x2ad8932c3f50: '0.758' (None)>,2
<Node object at 0x2ad83f37b790: '0.772' (None)>,1
<Node object at 0x2ad846025fd0: '0.838' (None)>,1
<Node object at 0x2ad87500f450: '0.133' (None)>,8
<Node object at 0x2ad8741cb190: '0.863' (None)>,10
<Node object at 0x2ad87006a0d0: '0.825' (None)>,2
<Node object at 0x2ad875565250: '0.875' (None)>,1
<Node object at 0x2ad870045b90: '0.627' (None)>,14
<Node object at 0x2ad840c32110: '0.250' (None)>,11
<Node object at 0x2ad875b65590: '0.740' (None)>,1
<Node object at 0x2ad82d8ae1d0: '0.000' (None)>,613
<Node object at 0x2ad844a90250: '0.741' (None)>,1
<Node object at 0x2ad83e841290: '0.819' (None)>,2
<Node object at 0x2ad875bf22d0: '0.744' (None)>,1
<Node object at 0x2ad84d68e1d0: '0.989' (None)>,1
<Node object at 0x2ad87ab23310: '0.184' (None)>,3
<Node object at 0x2ad86f954350: '0.866' (None)>,1
<Node object at 0x2ad83f1363d0: '0.835' (None)>,72
<Node object at 0x2ad879949490: '0.875' (None)>,1
<Node object at 0x2ad877950850: '0.412' (None)>,1
<Node object at 0x2ad87007a4d0: '0.713' (None)>,5
<Node object at 0x2ad892babc10: '0.855' (None)>,3
<Node object at 0x2ad844958d90: '0.874' (None)>,1
<Node object at 0x2ad87140d590: '1.000' (None)>,2
<Node object at 0x2ad87006f610: '0.757' (None)>,3
<Node object at 0x2ad83e7a0650: '0.890' (None)>,2
<Node object at 0x2ad875951690: '0.822' (None)>,5
<Node object at 0x2ad86eebddd0: '0.793' (None)>,24
<Node object at 0x2ad83888b610: '0.760' (None)>,5
<Node object at 0x2ad83c995790: '0.863' (None)>,155
<Node object at 0x2ad892fc67d0: '0.769' (None)>,2
<Node object at 0x2ad8742f7810: '0.791' (None)>,9
<Node object at 0x2ad8724a8850: '0.206' (None)>,1
<Node object at 0x2ad877959890: '0.764' (None)>,1
<Node object at 0x2ad83f18a8d0: '0.887' (None)>,1
<Node object at 0x2ad8407ec950: '0.878' (None)>,29
<Node object at 0x2ad8726ce9d0: '0.773' (None)>,1
<Node object at 0x2ad8748e1a90: '0.268' (None)>,1
<Node object at 0x2ad873912ad0: '0.846' (None)>,1
<Node object at 0x2ad878074b50: '0.646' (None)>,7
<Node object at 0x2ad873856bd0: '0.841' (None)>,2
<Node object at 0x2ad874407c10: '0.930' (None)>,1
<Node object at 0x2ad84505a8d0: '0.000' (None)>,1
<Node object at 0x2ad84071acd0: '0.618' (None)>,33
<Node object at 0x2ad876799910: '0.868' (None)>,1
<Node object at 0x2ad83e684dd0: '0.871' (None)>,144
<Node object at 0x2ad840c2dd90: '0.595' (None)>,2
<Node object at 0x2ad87005edd0: '0.924' (None)>,4
<Node object at 0x2ad83e60fe10: '0.764' (None)>,144
<Node object at 0x2ad8921c0e50: '0.000' (None)>,5
<Node object at 0x2ad87acf1e90: '0.000' (None)>,3
<Node object at 0x2ad872d53f10: '0.935' (None)>,1
<Node object at 0x2ad892f44f90: '0.891' (None)>,2
<Node object at 0x2ad873204f50: '0.754' (None)>,14
<Node object at 0x2ad87c238250: '0.883' (None)>,1
<Node object at 0x2ad83eb35f90: '0.936' (None)>,124
<Node object at 0x2ad874066fd0: '0.109' (None)>,1
<Node object at 0x2ad879949050: '0.263' (None)>,1
<Node object at 0x2ad85a39b990: '0.874' (None)>,1
<Node object at 0x2ad8745fa090: '0.505' (None)>,3
<Node object at 0x2ad84052b0d0: '0.864' (None)>,46
<Node object at 0x2ad86f2dc110: '0.764' (None)>,2
<Node object at 0x2ad87140d150: '0.378' (None)>,2
<Node object at 0x2ad83cacfb10: '0.936' (None)>,1
<Node object at 0x2ad877ea0210: '0.998' (None)>,18
<Node object at 0x2ad875951250: '0.407' (None)>,5
<Node object at 0x2ad84d715350: '0.000' (None)>,1
<Node object at 0x2ad82fdc6390: '0.793' (None)>,155
<Node object at 0x2ad891a773d0: '0.855' (None)>,6
<Node object at 0x2ad840fd9450: '0.781' (None)>,2
<Node object at 0x2ad877eca510: '0.938' (None)>,18
<Node object at 0x2ad871e3b4d0: '0.000' (None)>,15
<Node object at 0x2ad84077c0d0: '0.899' (None)>,29
<Node object at 0x2ad84006c510: '0.787' (None)>,1
<Node object at 0x2ad83f634e10: '0.864' (None)>,62
<Node object at 0x2ad84114e590: '0.000' (None)>,1
<Node object at 0x2ad87007f5d0: '0.742' (None)>,7
<Node object at 0x2ad892bb0610: '0.855' (None)>,3
<Node object at 0x2ad891fe1650: '0.879' (None)>,6
<Node object at 0x2ad86ebcb6d0: '0.867' (None)>,32
<Node object at 0x2ad878074710: '0.623' (None)>,9
<Node object at 0x2ad8724077d0: '0.830' (None)>,1
<Node object at 0x2ad876122d90: '0.594' (None)>,82
<Node object at 0x2ad892f69850: '1.000' (None)>,2
<Node object at 0x2ad89605f3d0: '1.000' (None)>,1
<Node object at 0x2ad87384b8d0: '0.858' (None)>,2
<Node object at 0x2ad840c2d950: '0.362' (None)>,15
<Node object at 0x2ad87005e990: '0.000' (None)>,9
<Node object at 0x2ad8932c8d50: '0.871' (None)>,2
<Node object at 0x2ad83fc40a10: '0.791' (None)>,2
<Node object at 0x2ad872407a50: '0.763' (None)>,1
<Node object at 0x2ad845071a50: '0.864' (None)>,1
<Node object at 0x2ad83cad3ad0: '0.706' (None)>,1
<Node object at 0x2ad8713ad050: '0.866' (None)>,3
<Node object at 0x2ad876184b10: '0.774' (None)>,2
<Node object at 0x2ad8388b5b50: '0.889' (None)>,5
<Node object at 0x2ad874a9c550: '0.620' (None)>,141
<Node object at 0x2ad840097bd0: '0.666' (None)>,1
<Node object at 0x2ad86f1c8c10: '0.058' (None)>,4
<Node object at 0x2ad896079c50: '0.000' (None)>,1
<Node object at 0x2ad84602ac90: '0.000' (None)>,1
<Node object at 0x2ad8406dbcd0: '0.869' (None)>,37
<Node object at 0x2ad878c84e50: '0.858' (None)>,1
<Node object at 0x2ad8727eed90: '0.838' (None)>,2
<Node object at 0x2ad84071fdd0: '0.333' (None)>,2
<Node object at 0x2ad873326b50: '0.829' (None)>,4
<Node object at 0x2ad86d8e3ed0: '0.806' (None)>,448
<Node object at 0x2ad83e614f10: '0.908' (None)>,144
<Node object at 0x2ad875745f50: '0.921' (None)>,2
<Node object at 0x2ad875ef2d10: '0.439' (None)>,1
<Node object at 0x2ad8767f6f90: '0.421' (None)>,2
<Node object at 0x2ad83c98a050: '0.000' (None)>,155
<Node object at 0x2ad86e871a90: '0.781' (None)>,1
<Node object at 0x2ad83f638d10: '0.000' (None)>,7
<Node object at 0x2ad87634e150: '0.771' (None)>,4
<Node object at 0x2ad87267f190: '0.746' (None)>,1
<Node object at 0x2ad871a301d0: '0.502' (None)>,223
<Node object at 0x2ad872ee1210: '0.756' (None)>,20
<Node object at 0x2ad875b92250: '0.313' (None)>,1
<Node object at 0x2ad8322f42d0: '0.936' (None)>,155
<Node object at 0x2ad8773a5310: '0.766' (None)>,33
<Node object at 0x2ad874056350: '0.743' (None)>,1
<Node object at 0x2ad87462f850: '0.652' (None)>,3
<Node object at 0x2ad874e1a450: '0.000' (None)>,8
<Node object at 0x2ad8713fc4d0: '0.341' (None)>,2
<Node object at 0x2ad83ca58e90: '0.886' (None)>,155
<Node object at 0x2ad86d91f3d0: '0.958' (None)>,448
<Node object at 0x2ad8761d54d0: '0.802' (None)>,79
<Node object at 0x2ad871e405d0: '0.711' (None)>,9
<Node object at 0x2ad875b71610: '0.869' (None)>,1
<Node object at 0x2ad891fe13d0: '0.812' (None)>,6
<Node object at 0x2ad841153690: '0.859' (None)>,1
<Node object at 0x2ad83e735710: '0.812' (None)>,143
<Node object at 0x2ad875117790: '0.786' (None)>,3
<Node object at 0x2ad8722487d0: '0.882' (None)>,1
<Node object at 0x2ad845b79810: '0.098' (None)>,1
<Node object at 0x2ad83e9db890: '0.655' (None)>,1
<Node object at 0x2ad83ed3d910: '0.883' (None)>,1
<Node object at 0x2ad840e9f990: '0.753' (None)>,2
<Node object at 0x2ad83ec60490: '0.671' (None)>,1
<Node object at 0x2ad86d401a10: '0.883' (None)>,448
<Node object at 0x2ad859432a50: '0.000' (None)>,1
<Node object at 0x2ad877a63a90: '0.138' (None)>,29
<Node object at 0x2ad83f994ad0: '0.696' (None)>,1
<Node object at 0x2ad870045b10: '0.809' (None)>,16
<Node object at 0x2ad891ade510: '0.000' (None)>,6
<Node object at 0x2ad87003f1d0: '0.522' (None)>,171
<Node object at 0x2ad8404c0f50: '0.718' (None)>,46
<Node object at 0x2ad83dd6bc90: '0.879' (None)>,1
<Node object at 0x2ad87021ccd0: '0.000' (None)>,3
<Node object at 0x2ad871d28550: '0.687' (None)>,78
<Node object at 0x2ad87440ced0: '0.804' (None)>,1
<Node object at 0x2ad83e42fd90: '0.649' (None)>,144
<Node object at 0x2ad8757c2d10: '0.000' (None)>,2
<Node object at 0x2ad844a903d0: '0.288' (None)>,1
<Node object at 0x2ad876342e50: '0.761' (None)>,4
<Node object at 0x2ad878824ed0: '0.852' (None)>,1
<Node object at 0x2ad8388d5f10: '0.630' (None)>,4
<Node object at 0x2ad85a406f50: '0.803' (None)>,1
<Node object at 0x2ad83e0517d0: '0.818' (None)>,4
<Node object at 0x2ad8702b7f90: '0.857' (None)>,1
<Node object at 0x2ad872ee1290: '0.000' (None)>,20
<Node object at 0x2ad876dcb050: '0.862' (None)>,1
<Node object at 0x2ad85987c090: '0.858' (None)>,1
<Node object at 0x2ad83bdc8690: '0.000' (None)>,155
<Node object at 0x2ad8763af190: '0.799' (None)>,9
<Node object at 0x2ad83facd550: '0.864' (None)>,4
<Node object at 0x2ad86d3d17d0: '1.000' (None)>,448
<Node object at 0x2ad8745b52d0: '0.752' (None)>,3
<Node object at 0x2ad8736e6310: '0.921' (None)>,1
<Node object at 0x2ad878a5cc50: '0.881' (None)>,1
<Node object at 0x2ad845b793d0: '0.781' (None)>,1
<Node object at 0x2ad87020c490: '0.892' (None)>,3
<Node object at 0x2ad872d3d4d0: '0.865' (None)>,1
<Node object at 0x2ad840e9fa10: '0.594' (None)>,2
<Node object at 0x2ad87683cf10: '0.819' (None)>,2
<Node object at 0x2ad86eec2050: '0.733' (None)>,4
<Node object at 0x2ad872f015d0: '0.000' (None)>,6
<Node object at 0x2ad876d456d0: '0.925' (None)>,3
<Node object at 0x2ad83e7f6710: '0.868' (None)>,2
<Node object at 0x2ad85a327750: '0.921' (None)>,1
<Node object at 0x2ad875b097d0: '0.821' (None)>,1
<Node object at 0x2ad84073a810: '0.853' (None)>,1
<Node object at 0x2ad83f64d8d0: '0.753' (None)>,2
<Node object at 0x2ad8750f1910: '0.767' (None)>,5
<Node object at 0x2ad8799e0990: '0.953' (None)>,1
<Node object at 0x2ad84d6c2a10: '0.769' (None)>,1
<Node object at 0x2ad86f8f3a50: '0.784' (None)>,405
<Node object at 0x2ad878824a90: '0.806' (None)>,1
<Node object at 0x2ad83f63c850: '0.720' (None)>,8
<Node object at 0x2ad83e755ad0: '0.933' (None)>,136
<Node object at 0x2ad87b606b10: '0.000' (None)>,1
<Node object at 0x2ad87b23ced0: '0.000' (None)>,1
<Node object at 0x2ad84420f9d0: '0.000' (None)>,1
<Node object at 0x2ad872499bd0: '0.384' (None)>,1
